Video_ID,Author,Date,Komentar
rdm5nq9GyRM,@WarsOfate,2024-09-10T10:00:19Z,"Ada alasannya kenapa orang2 india yang kebanyakan kasta tinggi memilih meninggalkan india dan bekerja ke amerika baru bisa jadi ceo...... kalau kamala itu numpang lahir di india, dia itu orang keturunan separuh orang hitam & putih meskipun ngaku2 ada india nya......walikota london itu keturunan pakistan....."
rdm5nq9GyRM,@ibrahimaryadisyaban8530,2024-09-10T09:59:59Z,"30 tahun lalu vs sekarang jumlah sekolah gak bertambah, jumlah kelas tidak bertambah, kalopun kelasnya bertambah guru nya tidak ada penambahan juga. Sedngkan jumlah populasi anak usia sekolah terus bertambah."
rdm5nq9GyRM,@MsEviera,2024-09-10T09:58:52Z,"Pak Jk, itu gimana kelanjutannya siswa smp yg melompat dari gedung sekolah di Makasar yg kabarnya itu sekolah exclusive hanya utk pejabat org kaya yg adalah milik anda tetapi mempratekan bullying..."
rdm5nq9GyRM,@syafrizalanasti6774,2024-09-10T09:57:08Z,Betul pak JK. Mendikbud  carilah yang berasal dari orang pendidikan.
rdm5nq9GyRM,@Thalita-y8y,2024-09-10T09:56:04Z,Yg merdeka jokowi dan keluarganya
rdm5nq9GyRM,@AkuDewe-lx7bs,2024-09-10T09:52:40Z,"Negeri ini semua rakyatnya sudah pintar.jadi sudah tahu mana yg baik dan yg benar.mau kurikulum merdeka,makan gratis,, memang negri ini ya seperti ini...ini sudah budaya dan kebiasaan orang indonesia.jadi enggak usah repot-repot.jalani aja program pemerintah,, karena setiap ganti pemimpin pasti program nya ganti."
rdm5nq9GyRM,@TheWindiperta,2024-09-10T09:51:57Z,"Pak JK, pemimpin sejati .."
rdm5nq9GyRM,@hadrinsmpnegeri43buton86,2024-09-10T09:50:30Z,bentul pendidikan sudah amburadu sekrg
rdm5nq9GyRM,@rayfrans7369,2024-09-10T09:50:26Z,"Menterinya gak pernah sekolah di Indonesia kyknya, gak tau ya guru di Indonesia masih byk yg gajinya kurang dari 1juta/bulan. Gimana mo mengharapkan pendidikan berkualitas"
rdm5nq9GyRM,@NurAidah-bh5ft,2024-09-10T09:49:55Z,Pak JK sdh tdk diragukan lagi... Sbaiknya pndidikan jaman old dikembalikan sj tp disesuaikan dgn perkembangan jaman kr outputnya lebih berkualitas..
rdm5nq9GyRM,@backtobackpack8906,2024-09-10T09:48:48Z,"Anak2 lulusan ditahun kepemimpinan mentri pendidikan karim,,menjadi bukti kebobrokan kepemimpinan mentri pendidikan"
rdm5nq9GyRM,@GodSlayer-l2f,2024-09-10T09:48:34Z,Aneh memang ya... Menteri pendidikan udah banyak yg komplain. Tp kok awet bener ya... Ga diganti2...
rdm5nq9GyRM,@gerardusuda8794,2024-09-10T09:48:09Z,"JK hanya ada bisnis di otaknya, bukan pendidikan. Maka dia tak paham pendidikan"
rdm5nq9GyRM,@turmudlidli,2024-09-10T09:47:13Z,La ini... Betul sekali pak JK...
rdm5nq9GyRM,@rumahbelajar2401,2024-09-10T09:44:40Z,Betulll pak guru nya di beban kan bertumpuk administrasi sampai2 murid terbengkalai
rdm5nq9GyRM,@Matatabi_biju_ekor2,2024-09-10T09:44:07Z,"Yg golbok bukan naddyimm,tp yg milih dia dn dpr nya g mau tau."
rdm5nq9GyRM,@user-jt8fi5hw2v,2024-09-10T09:39:53Z,"kedua2nya salah nadiem ataupun JK

remember golden age of islam  baghdad ?
methode islam korek dan cari, itulah yg terbaik"
rdm5nq9GyRM,@oliviaart7986,2024-09-10T09:39:06Z,Ganti menteri pendidikan yang sesuai dengan bidang pendidikan
rdm5nq9GyRM,@pamangober4072,2024-09-10T09:36:14Z,Hapus sistem zonasi pak kalo mau pendidikan Indonesia maju
rdm5nq9GyRM,@RidwanSmith,2024-09-10T09:33:40Z,Ahh Kamu juga jadi wapres cuma numpang bisnis doang.. gak usah bacotan lah..wkwkwk
rdm5nq9GyRM,@aanrusmiati6849,2024-09-10T09:32:25Z,Sistim zona hapus
rdm5nq9GyRM,@JanMarah,2024-09-10T09:32:13Z,"Pak nggak tahu ya, keliatan aja kayak pendidikan kayak maju, tapi aslinya menggoblokkan. Buat apa?😂 biar korupsi dibiarinkan."
rdm5nq9GyRM,@yudarizky2178,2024-09-10T09:32:02Z,"Anak disekolahkan agar setidaknya diajarkan oleh guru, diterangkan oleh guru, secara langsung. Karena kebanyakan anak anak lebih takut pada guru, dibanding oleh orang tua.


Semejak ada kurikulum merdeka. Orang tua yang bekerja nguli itu makin di susahkan dan makin sibuk oleh tugas tugas dari sekolah,... 

Sedangkan sekolah itu perlu uang. Biarpun SPP gratis. Tapi biyaya yang lain untuk sekolah lebih banyak. 😢"
rdm5nq9GyRM,@andisubtra7937,2024-09-10T09:31:01Z,"Kenapa  mentri awet padahal gak bermutu,"
rdm5nq9GyRM,@elissuryani1492,2024-09-10T09:30:19Z,"Aduuuh dengerin tuh pa nadiem  apa yg dikatakan pa jk, jgn niru yg udah punya sgl fasilitas jdi nya jauh panggang dr api pddkn kita skrg kacau balau buat sklh yg miskin dana mh"
rdm5nq9GyRM,@ahmadazzam9661,2024-09-10T09:28:28Z,Betul tuh kurmer harus diganti
rdm5nq9GyRM,@DedeIrfan-vm6ih,2024-09-10T09:26:22Z,"Kata pak JK, Nadiem jarang ngantor jarang blusukan ke daerah apalagi daerah pelosok terpencil, pernah pak JK mau ketemuan sama Nadiem di kantor kementerian tp Nadiem minta ketemu nya di apartemen😅"
rdm5nq9GyRM,@LoncotJtk,2024-09-10T09:25:52Z,Anak saya ga bisa baca karna kelas 1 sd sudah dibuat soal yang ga masuk akal padahal d jakarta.saya sekolah d pelosok kampung sumatra utara aja bisa membaca walaupun ga masuk TK .karna ilmu itu d buat secara bertahap.sekarng masa blum bisa baca  sudah langsung d suru menjawab pertanyaan kelas 1smp
rdm5nq9GyRM,@asti-6375,2024-09-10T09:25:39Z,"Terima kasih pak JK, sy setuju sekali dengan pendapat bapak, semoga bapak dan keluarga sehat selalu"
rdm5nq9GyRM,@erniwea5794,2024-09-10T09:25:00Z,Merdeka....apa nya....etika sudah tdk ada  semua ada di gedget....tdk belajar mereka su tdk pusing dngan ora g
rdm5nq9GyRM,@sumarni6624,2024-09-10T09:23:46Z,Matur nuwun p jk masih pedili dgn pendidikan
rdm5nq9GyRM,@wamanteusfronk7360,2024-09-10T09:23:28Z,Akhirnya Yusuf Kalla mengakui pendidikan di Negara Kafir lebih hebat
rdm5nq9GyRM,@sumarni6624,2024-09-10T09:22:59Z,Ayo p jk tolong masukan p nadim mentri yg tdk sesuai dgn bidang pendidikan materi bnyk yg terbuang  cuman nyanyi2 materi bnk terbuang  sy mewakili dr gr kurikulum merdeka jd merdeka bebas tdk belajar aysmgt p jk
rdm5nq9GyRM,@mlee9725,2024-09-10T09:21:59Z,"Orang India emangnya lulusan dari India? lulusannya juga dari UK, USA...."
rdm5nq9GyRM,@ambarwati5648,2024-09-10T09:20:27Z,Makasih Pak. Mewakili hati Saya
rdm5nq9GyRM,@choirunnasai9069,2024-09-10T09:14:35Z,"Suruh urusin gojek sja si nadim itu,."
rdm5nq9GyRM,@amaqfazachannel8733,2024-09-10T09:14:32Z,"Kesalahan manajemen kita berangkat dari keterpukauan pada negara maju, tanpa melihat realitas diri kita."
rdm5nq9GyRM,@suparmomamo4035,2024-09-10T09:13:31Z,"Unas itu sangat perlu sbg salah satu tolok ukur pendidikan tapi jangan dipakai satu-satunya kelulusan, Unas sbg pemacu siswa untuk belajar tanpa itu omong kosong. Apa yang dikatakan pak JK itu okey buanget dan benar."
rdm5nq9GyRM,@poroskonflik,2024-09-10T09:11:15Z,Garut jadi negara eropa...!!?
rdm5nq9GyRM,@mt0203,2024-09-10T09:10:29Z,"Nadiem suka rubah kurikulum,sy juga heran tu, sejarah di hilangkan"
rdm5nq9GyRM,@ririiswari1894,2024-09-10T09:06:12Z,Ini berarti yg MERDEKA itu mentrinya..MERDEKA SUKA2..suka2 ke Kantor Kl lg mau..Kl gak ya gak dateng..merdeka banget yah.makin rusak pendidikan kita ini....yg ngrusak yg milih mentri...
rdm5nq9GyRM,@marisonirsyah3503,2024-09-10T09:04:43Z,Klaulah pendidikan kita masih seperti skrg. bisa baca tulis dan menghitung itu sudah cukup.selebihnya usaha dan kerja keras yg menentukan. Itu realita sekarang.
rdm5nq9GyRM,@bangjohn8551,2024-09-10T09:03:11Z,Pembodohan Nasionalkah kurikulum ini?
rdm5nq9GyRM,@omyok1017,2024-09-10T09:02:01Z,"Dan yang salah guru honorer, kata guru gembrot 😂😂😂"
rdm5nq9GyRM,@pakyupakyu,2024-09-10T08:59:41Z,"*SALAH SATU WAKIL PRESIDEN YANG KERJA NYATA, WAKIL PRESIDE LAINNYA CUMA AFK*
PAK TUA YG SKRG, PAK BUDI, SEBUAT SAJA SIAPA YG JADI WAKIL PRESIDEN, KERJA APA?"
rdm5nq9GyRM,@benitomouselini,2024-09-10T08:59:32Z,"paling si nadiem cuman beli ijasah, sekolah tidak, ijazah seabrek abrek.🤫"
rdm5nq9GyRM,@elly.sahraniharahap2546,2024-09-10T08:58:20Z,Betulll
rdm5nq9GyRM,@Iwan735,2024-09-10T08:58:00Z,Mantap... Istri saya  guru.. kerjanya sibuk buat administrasi... Mereka fokus pada adm bukan mengajar... Kembalikan regulasi seperti dulu dan fokus pada mengajar
rdm5nq9GyRM,@juandabrn5525,2024-09-10T08:56:30Z,Mantap pak JK.. Moga Allah berikan panjang umur..terus berjuang berikan masukan utk negri ini.. biar kita TDK ketinggalan..
rdm5nq9GyRM,@nazliuz,2024-09-10T08:53:52Z,"😂 justru krn ga belajar,SDM jadi rendah,pilihan terakhir jadi ojol.dan bisa dibayar semurah murahnya..itu grand design dia ."
rdm5nq9GyRM,@safrizalrizal2928,2024-09-10T08:51:10Z,"Pelajaran sekarang banyak yang tidak berguna,fakta,yang dipelajari tidak berguna untuk kehidupan sehari hari"
rdm5nq9GyRM,@familytrip2307,2024-09-10T08:50:52Z,"Emang becus apa si nadiem. Biaya sekolah tinggi, anak anak sekolah jadi lahan bisnis"
rdm5nq9GyRM,@pardedemanatar,2024-09-10T08:48:45Z,Ini si jusuf kalla teman haniyeh  hamas itu kan?
rdm5nq9GyRM,@NurCahyadi-fw2bm,2024-09-10T08:45:20Z,Setuju ujian nasional diadakan lagi
rdm5nq9GyRM,@Sugengkaisar8-tz1ud,2024-09-10T08:45:12Z,"kurikulum merdeka.......  gurunya merdeka bikin cuan, kegiatan ini itu, siswa suruh bayar."
rdm5nq9GyRM,@heiryeni3201,2024-09-10T08:45:10Z,Jangan lagi ada ad nadiem d pemerintahan pak Pak prabowo aplagi mentri pendidikan
rdm5nq9GyRM,@newstoday_indonesia,2024-09-10T08:45:09Z,"Bukan masalah UN sebetulnya. Tapi masalah ketepatan kurikulum, metode pembelajaran, hingga kompetensi guru, serta kelengkapan fasilitas. Ini yang penting.

Menurut saya, ada tidak adanya UN itu bulshit. Itu cuma sistem. Heran kok perdebatannya soal UN. Remeh sekali"
rdm5nq9GyRM,@rulimulyanti5592,2024-09-10T08:44:49Z,"anak ku sekolah di MI bukan negri
baru tau ada kurikulum merdeka di sd negri dari sodara yg kata nya belajar nya kaya praktek gitu kaya bikin masakan minuman gitu"
rdm5nq9GyRM,@helmiwahyudin3230,2024-09-10T08:43:25Z,"Kita doakan supaya si NADIEM cepet hengkang dr dunia pendidikan di Indonesia, dan hengkang dr dunia ini jg. Aamiin"
rdm5nq9GyRM,@mokhtareffendi5044,2024-09-10T08:43:11Z,"Ya Allah, pak JK di usia segitu masih berjuang mikirin pendidikan negara ini"
rdm5nq9GyRM,@aldofthitler715,2024-09-10T08:41:54Z,"Benar kata pak Yusuf Kalla... Yg slh Nadiem tau nya ilmu jiplak sj, otaknya lah kosong krn   byk mimpi palsu..."
rdm5nq9GyRM,@alexdjawa5681,2024-09-10T08:41:17Z,Presiden asal pilih
rdm5nq9GyRM,@helmiwahyudin3230,2024-09-10T08:41:13Z,"Si Nadiem suruh balik lagi jadi tukang ojek.
Dia dosa besar sudah ngacak"" sistem pendidikan di Indonesia. Bikin murid"" generasi muda jadi bodoh"
rdm5nq9GyRM,@uchihaackermann592,2024-09-10T08:39:55Z,Sebagai pelajar JK ini cma bacot doang 😂
rdm5nq9GyRM,@alexdjawa5681,2024-09-10T08:39:05Z,Jokowi pilih orang yang salah
rdm5nq9GyRM,@pakyuol315,2024-09-10T08:38:42Z,Mentri terbodoh sepanjang masa
rdm5nq9GyRM,@ahim919,2024-09-10T08:36:48Z,"Pendidikan harus tegas, sekarang murid mlhan ngebully guru, ortu manjain anak, udah deh kelar"
rdm5nq9GyRM,@dwchannel2563,2024-09-10T08:35:43Z,Mentri nya tak berkualitas. .tdk ada niat mencerdaskan anak bangsa. .
rdm5nq9GyRM,@rizalmappa3654,2024-09-10T08:34:46Z,Menteri sekarang membuat guru guru sibuk administrasi 😂😂😂😂
rdm5nq9GyRM,@rizalmappa3654,2024-09-10T08:34:18Z,Dengar itu pak nadiem makarim...
rdm5nq9GyRM,@TheIdiosyncraticMe-t3u,2024-09-10T08:33:36Z,"Belajar dari china dan korea? Bener, pendidikan mereka tinggi. Tapi orang indonesia sendiri dah banyak yang bilang itu stresful. Bahkan sebenernya kurikulum indonesia yang dulu itu mirip-mirip dengan kurikulum China korea cuma dengan less intensity. Dan hasilnya ga baik toh. Jadi mencoba yang berbeda yah bisa lah. toh kurikulum lama ga ada hasilnya juga."
rdm5nq9GyRM,@ekarizky3,2024-09-10T08:30:27Z,"Balik lagi ke KTSP aja, miris kemarin liat vt di tanya yg termasuk negara eropa apa aja ? Pada ngaco jawabnya 😅"
rdm5nq9GyRM,@hasbiabduh2435,2024-09-10T08:29:21Z,"begini lah pejabat wakanda, data dimodifikasi biar disebut mantap"
rdm5nq9GyRM,@sptn2btnkj,2024-09-10T08:28:25Z,Ini cara berfikir yg logis dan seimbang
rdm5nq9GyRM,@niannioytb,2024-09-10T08:27:28Z,"Gue suka bgt mentri pendidikan jaman SBY sekolah gue dapat bantuan BUKU CETAK gratis , susu kotak setiap waktu istirahat bisa ambil 2 kotak yang penting di habisin,  punya kelas unggulan jadi setiap siswa rajin belajar biar bisa masuk kelas unggulan,  kita di wajibin hafal nama2 negara beserta suku2nya dan menggambar petanya bahkan kita di wajibkan presentasikan di depan kelas tentang tugas yg kita kerjakan seperti anak kuliah ada sesi tanya jawab bahkan sampai adu debat, masih bnyak bgt dehh yg bagus2 jaman dulu itu, bahkan klo gk salah anak2 SD jaman dulu itu sering dapat bantuan alat tulis setiap tahun. Jaman SMP ku 2007 juga bagus banget bahkan lebih bagus dari jaman SD cuma dulu belum bisa tnggulangi pembullyan yang ku ingat jaman SMPku itu ketika pelajaran biologi kami punya lab bahkan ada adegan bedah2 hewan padahal itu sekolah negeri bukan sekolah swasta. Jaman sma 2010-2013 uda gk enak krn uda ganti presiden jdi si joko jdi gk ada fasilitas yg bisa gue nikmati di sekolah jaman sma."
rdm5nq9GyRM,@alilintar9623,2024-09-10T08:23:07Z,"bobrok, tapi tetap dipertahankan. saya juga heran yg milih mendikbud ini,, seolah dibiarkan. padahal sudah tidak saatnya coba coba, trial n error,, kita sudah sangat tertinggal. hilangkan juga zonasi, biarkan sekolah memilih sendiri anak didiknya dg prestasi bukan tempat tinggal"
rdm5nq9GyRM,@ojunaedi9823,2024-09-10T08:21:23Z,Kaya bagus padahal....... je....lek.... Ngk cocok pak dipake d kita... Betul pk JK👍
rdm5nq9GyRM,@ElilazYehu-xs3gi,2024-09-10T08:20:58Z,kurikulum yg mengedapkan laporan berlembar lembar program yg panjang lebar Guru jdi lihai bikin laporan bikin makalah ...semprulll asal pimpinan senanggg
rdm5nq9GyRM,@ahmadimam4638,2024-09-10T08:20:24Z,Terima Kasih Pak JK mewakili suara hati saya😊
rdm5nq9GyRM,@AbdulHafid-c3r,2024-09-10T08:19:13Z,"Namanya juga merdeka .
Bebas belajar atau tidak😂😂😂"
rdm5nq9GyRM,@muhamadusman1398,2024-09-10T08:17:23Z,"Sekolah skr cuma diajari tepuk2, kpn belajar nya bos"
rdm5nq9GyRM,@jackchanel7864,2024-09-10T08:15:20Z,Dulu pas masih menjabat kok diem wae
rdm5nq9GyRM,@budychristaruna821,2024-09-10T08:14:16Z,"Dah ngak ada ebtanas,bagus lah, anak ngak stress...."
rdm5nq9GyRM,@nezumi3703,2024-09-10T08:13:35Z,"Nadim makarim background pengusaha, lalu menjabat jd menteri pendidikan & tidak mau belajar dlm posisinya yg baru serta tdk mau adaptasi di bidang yg berbeda. Hasilnya bobrok & lbh mentingin anggaran karena masih kebawa kebiasaan lama"
rdm5nq9GyRM,@spartaak,2024-09-10T08:11:47Z,Setuju sekali
rdm5nq9GyRM,@lekrun329,2024-09-10T08:09:22Z,"Saya sependapat dengan anda , tinggal nanti ada perubahan tidak"
rdm5nq9GyRM,@abumuhammad7494,2024-09-10T08:09:22Z,"Pak Nyalon lagi pak , biar bener nih negara"
rdm5nq9GyRM,@untungraharja4867,2024-09-10T08:07:25Z,"Setuju sm Pak JK. 
Sistem PPDB Zonasi terbukti sukses mematikan  sekolah swasta yayasan bersifat nasional. Hanya sekolah swasta misi agama yg berkembang.
Kl tidak percaya, data sekolah swasta yg tidak operasional lg di daerah anda."
rdm5nq9GyRM,@Zezonta,2024-09-10T08:05:38Z,Kali ini pak tua satu ini masuk akal
rdm5nq9GyRM,@aloysiusgonzagatumijo8747,2024-09-10T08:05:24Z,Bagaimana dg prestasi Mendiknas zamannya Anies ya JK?
rdm5nq9GyRM,@obrolanku54,2024-09-10T08:05:07Z,Klo diteruskan kurikulum ini..anak2 sekarang kelak JD manusia yg GK mau n gk bs bersaing....emang dibuat malas kah ?
rdm5nq9GyRM,@sthjr33,2024-09-10T08:02:57Z,"Sangat mewakili pak., kebijakan pemerintah dalam dunia pendidikan sangat meresahkan terutama mengenai kurikulum."
rdm5nq9GyRM,@suwintosaputra426,2024-09-10T08:02:21Z,Kurikulum 94 mantap
rdm5nq9GyRM,@iyotamas,2024-09-10T08:01:57Z,setujuu
rdm5nq9GyRM,@adisuwito6947,2024-09-10T08:00:12Z,"Makanya secepatnya digati itu Arab bejad,siapa yg rekrut Nadiem,selamatkan dunia pendidikan secepatnya, berangkat dari dirinya aj gk bener,bisanya  suami-istri lain aqidah,di Islam kan klo berhub.badan hukumnya zinah,makanya benar Bung Karno""kalau jadi Islam jangan jadi orang ialam Arab""tuh buktinya Si Nadiem,acak2dunia pendidikan,cepetan dech diganti yg lbh membangun"
rdm5nq9GyRM,@sumiatiharahap8319,2024-09-10T08:00:08Z,"Mewakili orang tua, khusus nya ibu2 saat ini sgt hawatir dgn dunia pendidikan di negeri ini"
rdm5nq9GyRM,@haqiechannel6664,2024-09-10T07:59:46Z,"Setuju pak JK, merdeka àpanya belajaŕ, rasanya makin ga jelas arah pendidikan kita."
rdm5nq9GyRM,@ahmadm2275,2024-09-10T07:58:51Z,K13 terbaik
rdm5nq9GyRM,@nassemakrambutt6986,2024-09-10T07:55:13Z,Mentri pendidikan bisnis buku. Dagang dagang sama rakyat. Setiap th buku cetak ganti2 isinya tetep itu2 aja. Ganti sampul doang
rdm5nq9GyRM,@DonCuan491,2024-09-10T07:52:48Z,pembodohan oleh keturunan baklawi
rdm5nq9GyRM,@AHMADWAHYUDI-el5no,2024-09-10T07:52:15Z,Nadiem Makarim = Menteri terburuk sepanjang Indonesia merdeka
rdm5nq9GyRM,@hida94-k4z,2024-09-10T07:51:38Z,Sangaaattt... Tdk sesuai kurmer.
rdm5nq9GyRM,@fredyarthur5723,2024-09-10T07:49:30Z,"Terima kasih, Pak. Pemahaman saya bisa tersampaikan. Kami guru menjadi lebih sibuk mengurusi administrasi dibanding membina peserta didik. Kami tidak merdeka, peserta didik pun jadi tidak merdeka. Terlebih, perekonomian serta teknologi kita tidak seberkembang negara maju seperti FInlandia atau bahkan SIngapura. Saya sangat berharap, identitas kita sebagai negara yang ramah, berbudaya, penuh toleransi, gotong royong tetap terjadi. Selain itu, saya sangat  mengharapkan untuk 2-3 tahun awal masuk SD, peserta didik lebih ditekankan pada kemampuan calistung, agama dan budi pekerti, dan pancasila. Selain karena kebutuhan menulis dan berhitung, budi pekerti mereka bisa lebih ditonjolkan."
rdm5nq9GyRM,@raisalmadera585,2024-09-10T07:47:06Z,"Sekolah sekarang proses belajarnya sangat kurang, lebih bnyk main dgn aturan sekarang"
rdm5nq9GyRM,@syahelsouth3995,2024-09-10T07:46:56Z,"Dangkal banget kritik pa JK. Analisis yg disampaikan mungkin ga jauh beda dengan jalan berpikirmya Nadiem yg dia kritik. Minta meniru India? Padahal India mengkritisi sistem pendidikan mereka sendiri dan meskipun banyak perushaan internasional berinvestasi di India tetap saja angka pengangguran di sana masih sangat banyak. Kondisi yg dialami India persis dengan yg dialami Indonesia sekarang. Pengen niru Tiongkok? Makin kacau pa JK kalau mengajukan ini 😂😂😂. Tiongkok aja menerapkan kurikulum yg jam belajarnya dari pagi sampai malam. Dikira orang Indonesia akan menyambutnya dengan senang hati 🤣🤣🤣🤣🤣. Padahal dulu mendikbud pernah mau nerapin full day school dan liat, semua pihak ga mau full day school 🤣🤣🤣🤣🤣. Yang bermasalah bukan sistem pendidikannya tapi orang2 yg melaksanakan kurikulumnya baik itu guru, siswa, orangtua, dinas (ini yg paling ga beres), masyarakat, dll. Kurikulum secanggih dan sehebat apapun kalau diterapkan ke masyarakat yg minat bacanya rendah dan hobi pakai joki tetap aja hasilnya AMPAS."
rdm5nq9GyRM,@iwansusiyanto6857,2024-09-10T07:46:46Z,Klo kurang kerjaan kritik jg knp bawang merah dn bawang putih gk pernah akur
rdm5nq9GyRM,@raisalmadera585,2024-09-10T07:45:38Z,Si Bahlul bikin proses belajar di sekolah seperti taman bermain
rdm5nq9GyRM,@rogertato2449,2024-09-10T07:43:43Z,memang skrang rada ribet. waktu bermain hilang
rdm5nq9GyRM,@FiyanAri,2024-09-10T07:42:48Z,"Kata MERDEKA ITU DAHULU.. itupun NEGARA NYA SAJA.. 
sekarang...  rakyat nya MERANA terbebani UPETI-UPETI demi bayar utang NEGARA..🎉🎉🎉"
rdm5nq9GyRM,@werdaningsih2007,2024-09-10T07:42:24Z,Kurikulum merdeka buat repot guru..siswa terabaikan..
rdm5nq9GyRM,@zchannel7663,2024-09-10T07:40:26Z,"Sekarang skripsi hilang, gk ada daya juang untuk bimbingan dan mengetik karya tulis"
rdm5nq9GyRM,@syafaah8674,2024-09-10T07:40:17Z,Setuju dg pak JK
rdm5nq9GyRM,@zchannel7663,2024-09-10T07:39:47Z,1 kata SETUJU
rdm5nq9GyRM,@djiesat6978,2024-09-10T07:39:46Z,"Terus ada ide apa nih buat memperbaiki pendidikan kita? Serius nanya. Semua pada bicara normatif doang, tidak ada yg konkret sampai level praktikal. Saya bukan belain Nadiem, saya akui kebijakan dia buruk tp yaudah sih pendidikan di Indonesia juga udah buruk dari dulu. 😂"
rdm5nq9GyRM,@caksupri7902,2024-09-10T07:38:46Z,Bapak bangsa sdg bicara
rdm5nq9GyRM,@andiwahyufirmansyah4417,2024-09-10T07:38:14Z,Rindu dengan sosok MANTAN Menteri Pendidikan BPK.ANIS BASWEDAN
rdm5nq9GyRM,@zchannel7663,2024-09-10T07:37:41Z,"Bener, itulah Saya lebih setuju"
rdm5nq9GyRM,@putriadini-v3k,2024-09-10T07:36:38Z,"Bosen kritik melulu, Pak! Jangan nyinyir melulu. Bapak kasi solusi langsung ajaaaaaa... terjun berikan solusi bantuan apapun itu. Banyakan kritik tidak menghasilkan apapun."
rdm5nq9GyRM,@parampampam_heroes,2024-09-10T07:36:16Z,"Indonesia itu bukan merdeka baru lahir 1945, kalo merdeka maka nama Indonesia sudah berkumandang selama paling tidak jauh sebelum penjajahan eropa. Yang dijajah eropa adalah negeri-negeri sebelum terciptanya pemerintahan Indonesia. Soal penjajahan, bukankah sedari awal berdiri disetir oleh pihak Internasional untuk berbagai kebijakannya? berarti lahir dalam keadaan terjajah setelah lahirnya."
rdm5nq9GyRM,@AGOES_channel,2024-09-10T07:36:16Z,"Benar pak JK, pendidikan di Indonesia makin bobrok, bangsa ini bukannya tambah pandai tetapi semakin bodoh."
rdm5nq9GyRM,@AliAsmadi-q6t,2024-09-10T07:36:11Z,Kita di infonesia masih jauh utk merdekan pendifikan karena para guru nya saja bwlum sejahteta
rdm5nq9GyRM,@hendrionnelik4599,2024-09-10T07:32:33Z,Saya setuju pak
rdm5nq9GyRM,@addinsakha8023,2024-09-10T07:31:38Z,Bersyukur jadi milenial😁
rdm5nq9GyRM,@suryajayamart,2024-09-10T07:31:24Z,"Pecat saja pak, enak saja main hapus mapel, pandai memporak porandakan saja"
rdm5nq9GyRM,@ariefitriadi3418,2024-09-10T07:31:02Z,setuju pak...
rdm5nq9GyRM,@budiyanto6303,2024-09-10T07:27:37Z,"Kenapa baru sekarang bicara setelah lama orang tua murid susah ga ada yg bantu....
Disaat mo ganti pimpinan baru ngomong...apa gunanya...
Ga ngerubah apa2, harusnya pas dari awal membantu masyarakat...
Apalagi dana BOS coba telusuri manfaatnya utamanya buat siapa....
Hanya oknum2 yg semakin gemuk dengan dana itu..."
rdm5nq9GyRM,@irwanlb7836,2024-09-10T07:27:17Z,"Di negara ini smk, D1,DII,DIII ngk laku...yg dicari hanya s1....lihat cpns itu...anak2 sekarng didik agar jadi pns, pejabat,...
Mau kerja semua mesti bayar...honorer 40 juta, p3k 80 juta, pns apa lagi, tni polri apa lagi...."
rdm5nq9GyRM,@sugengpurnomo54,2024-09-10T07:26:43Z,"terimakasih pak JK pencerahannya, kalo dulu pak JK menjabat gimana, sepertinya ga jauh beda 5 tahun terakhir ini, kemana aja pak kumis ?"
rdm5nq9GyRM,@mhadeazman9434,2024-09-10T07:24:13Z,"BERARTI INDONESIA BELUM MERDEKA 100%
KURIKULUM MERDEKA"
rdm5nq9GyRM,@Paradiso_sentul,2024-09-10T07:22:28Z,Yg ngenes setiap hari anak anak SD yg badannya belum terlalu kuat tp harus bawa tas yg isinya buku buku berjibun dan berat berat......emang kacau mendikbud rezim sekarang
rdm5nq9GyRM,@thinker4worldpeace,2024-09-10T07:21:34Z,Pendidikan di India rata2 lebih rendah dari Indonesia. Pendapatan per kapita di India  lebih rendah dari Indonesia.
rdm5nq9GyRM,@jakaumbaran3945,2024-09-10T07:20:45Z,Semenjak nadim ini dunia pendidikan jdi ora jelas tapi dia ga nyadar 😂
rdm5nq9GyRM,@ferijuny6643,2024-09-10T07:19:56Z,Udah banyak yg mengkritik ko msh blom di ganti ya menteri pendidikannya???
rdm5nq9GyRM,@DengGuring-ri2kx,2024-09-10T07:19:05Z,"Wahai pak JK dan para wartawan.. tolong kembalikan kurikulum sperti dulu lagi pak.
Ini indonesia ""BUKAN"" barat.
Kita memang perlu dan butuh melek teknologi tpi bukan brarti akhlak dan P4 ancur2an sperti ini.
Guru lebih byk tugas dan administrasi tpi siswa terbengkalai dan jarang belajar.
Jangan salahkan guru kalo byk guru gk bisa jaga emosi, cz tugasnya pun lebih byk tuntutan.. dan moral serta akhlak siswa ancur2an.
Tolonglah benahi sistem pendidikan kita. Masi bagus dan layak kurikulum dibawah th 2000an dibandingkan pasca reformasi.
Pemerintah baru menteri baru, kurikulum pun ikut baru, dan anggaran besar.. tpi pendidikan sperti bukan karakter indonesia. 
TOLONG DIPERHATIKAN"
rdm5nq9GyRM,@mukhayatzukhri_PPL,2024-09-10T07:14:03Z,Kurikulum yang bikin bobrok adab bangsa
